Location,Date,Temperature,Temperature dew point,Temperature average in time interval,Temperature maximum in time interval,Temperature minimum in time interval,Humidity relative,Humidity relative average in time interval,Wind direction,Wind direction average in time interval,Wind direction maximum gust in time interval,Wind speed,Wind speed average in time interval,Wind speed maximum in time interval,Air pressure,Air pressure average in time interval,Precipitation total in time interval,Solar radiation,Solar radiation average in time interval
Ptuj,2025-05-07 13:30:00,14.2,6.6,14.2,,,60,61,88,88,89,4,4,10,,,0.0,,
Ptuj,2025-05-07 14:00:00,14.4,6.8,14.5,,,60,60,83,83,89,5,5,9,,,0.0,,
Ptuj,2025-05-07 14:30:00,14.9,7.2,14.9,,,60,59,26,26,58,5,5,9,,,0.0,,
Ptuj,2025-05-07 15:00:00,14.5,6.8,14.5,,,60,59,59,59,92,3,3,7,,,0.0,,
Ptuj,2025-05-07 15:30:00,14.0,7.1,14.0,,,63,66,42,42,22,5,5,10,,,0.0,,
Ptuj,2025-05-07 16:00:00,13.9,6.3,14.0,,,60,64,32,32,32,7,7,13,,,0.0,,
Ptuj,2025-05-07 16:30:00,14.1,7.2,14.1,,,63,63,14,14,23,6,6,13,,,0.0,,
Ptuj,2025-05-07 17:00:00,14.2,7.5,14.1,,,64,61,19,19,23,7,7,10,,,0.0,,
Ptuj,2025-05-07 17:30:00,14.0,6.1,14.1,,,59,61,24,24,24,6,6,13,,,0.0,,
Ptuj,2025-05-07 18:00:00,14.1,6.0,14.0,,,58,62,28,28,45,5,5,11,,,0.0,,
Ptuj,2025-05-07 18:30:00,13.5,6.8,13.6,,,64,63,19,19,22,4,4,8,,,0.0,,
Ptuj,2025-05-07 19:00:00,13.1,7.8,13.2,,,70,67,14,14,24,3,3,6,,,0.0,,
Ptuj,2025-05-07 19:30:00,12.0,9.4,12.2,,,84,83,324,324,326,3,3,4,,,0.06,,
Ptuj,2025-05-07 20:00:00,11.6,8.8,11.7,,,83,84,5,5,20,2,2,4,,,0.0,,
Ptuj,2025-05-07 20:30:00,11.3,9.6,11.3,,,89,87,318,318,324,3,3,5,,,0.0,,
Ptuj,2025-05-07 21:00:00,11.2,9.5,11.2,,,89,89,322,322,340,2,2,4,,,0.0,,
Ptuj,2025-05-07 21:30:00,11.0,9.3,11.0,,,89,90,287,287,287,4,4,6,,,0.0,,
Ptuj,2025-05-07 22:00:00,11.0,9.3,11.0,,,89,89,310,310,306,4,4,6,,,0.0,,
Ptuj,2025-05-07 22:30:00,10.8,9.1,10.8,,,89,89,315,315,319,4,4,5,,,0.0,,
Ptuj,2025-05-07 23:00:00,10.9,9.2,10.9,,,89,88,286,286,323,3,3,6,,,0.0,,
Ptuj,2025-05-07 23:30:00,10.8,9.2,10.8,,,90,89,340,340,350,3,3,6,,,0.0,,
Ptuj,2025-05-08 00:00:00,10.9,8.8,10.9,,,87,87,253,253,277,2,2,4,,,0.0,,
Ptuj,2025-05-08 00:30:00,10.9,8.3,10.9,,,84,85,334,334,345,2,2,5,,,0.0,,
Ptuj,2025-05-08 01:00:00,10.8,8.6,10.9,,,86,86,341,341,328,6,6,12,,,0.0,,
Ptuj,2025-05-08 01:30:00,10.8,8.2,10.8,,,84,84,331,331,330,7,7,12,,,0.0,,
Ptuj,2025-05-08 02:00:00,10.6,8.0,10.6,,,84,85,326,326,323,7,7,11,,,0.0,,
Ptuj,2025-05-08 02:30:00,10.5,8.1,10.6,,,85,85,311,311,298,6,6,8,,,0.0,,
Ptuj,2025-05-08 03:00:00,10.4,8.2,10.4,,,86,86,308,308,331,5,5,8,,,0.0,,
Ptuj,2025-05-08 03:30:00,10.4,8.0,10.4,,,85,86,310,310,308,6,6,8,,,0.0,,
Ptuj,2025-05-08 04:00:00,10.2,8.1,10.2,,,87,88,303,303,312,6,6,8,,,0.0,,
Ptuj,2025-05-08 04:30:00,10.1,8.2,10.1,,,88,88,311,311,279,3,3,5,,,0.0,,
Ptuj,2025-05-08 05:00:00,10.0,8.3,10.0,,,89,89,330,330,325,2,2,4,,,0.0,,
Ptuj,2025-05-08 05:30:00,10.1,8.2,10.1,,,88,88,357,357,354,3,3,6,,,0.0,,
Ptuj,2025-05-08 06:00:00,10.0,8.1,10.0,,,88,88,358,358,344,5,5,10,,,0.0,,
Ptuj,2025-05-08 06:30:00,10.1,8.0,10.1,,,87,87,353,353,342,7,7,13,,,0.0,,
Ptuj,2025-05-08 07:00:00,10.4,8.0,10.4,,,85,84,340,340,329,7,7,13,,,0.0,,
Ptuj,2025-05-08 07:30:00,10.6,7.8,10.6,,,83,83,350,350,352,10,10,16,,,0.0,,
Ptuj,2025-05-08 08:00:00,10.7,8.3,10.6,,,85,83,350,350,333,8,8,14,,,0.0,,
Ptuj,2025-05-08 08:30:00,10.7,8.1,10.7,,,84,84,14,14,25,6,6,11,,,0.0,,
Ptuj,2025-05-08 09:00:00,10.8,8.2,10.7,,,84,84,348,348,360,9,9,16,,,0.0,,
Ptuj,2025-05-08 09:30:00,11.3,8.0,11.3,,,80,83,346,346,335,8,8,14,,,0.0,,
Ptuj,2025-05-08 10:00:00,11.6,8.3,11.6,,,80,82,355,355,356,7,7,16,,,0.0,,
Ptuj,2025-05-08 10:30:00,11.1,8.7,11.2,,,85,84,346,346,326,8,8,16,,,0.0,,
Ptuj,2025-05-08 11:00:00,11.2,8.4,11.2,,,83,85,316,316,317,10,10,14,,,0.0,,
Ptuj,2025-05-08 11:30:00,11.3,9.0,11.2,,,86,85,292,292,281,7,7,10,,,0.0,,
Ptuj,2025-05-08 12:00:00,11.6,8.8,11.6,,,83,83,324,324,313,11,11,17,,,0.0,,
Ptuj,2025-05-08 12:30:00,11.4,8.8,11.4,,,84,83,351,351,352,7,7,13,,,0.0,,
Ptuj,2025-05-08 13:00:00,10.9,9.0,10.9,,,88,87,20,20,25,6,6,11,,,0.07,,
Ptuj,2025-05-08 13:30:00,10.8,9.4,10.8,,,91,91,350,350,333,8,8,15,,,0.0,,
Ptuj,2025-05-08 14:00:00,10.6,9.2,10.7,,,91,91,354,354,354,8,8,14,,,0.05,,
Ptuj,2025-05-08 14:30:00,10.6,9.5,10.5,,,93,93,346,346,349,8,8,13,,,0.05,,
Ptuj,2025-05-08 15:00:00,11.2,9.8,11.1,,,91,92,352,352,358,7,7,13,,,0.0,,
Ptuj,2025-05-08 15:30:00,11.5,9.4,11.5,,,87,87,342,342,326,5,5,8,,,0.0,,
Ptuj,2025-05-08 16:00:00,11.5,9.1,11.6,,,85,86,14,14,38,6,6,12,,,0.0,,
Ptuj,2025-05-08 16:30:00,11.2,8.6,11.1,,,84,84,50,50,49,3,3,5,,,0.0,,
Ptuj,2025-05-08 17:00:00,11.4,9.5,11.4,,,88,87,348,348,321,4,4,7,,,0.0,,
Ptuj,2025-05-08 17:30:00,11.5,9.2,11.5,,,86,85,328,328,332,8,8,12,,,0.0,,
Ptuj,2025-05-08 18:00:00,11.7,9.4,11.7,,,86,86,359,359,35,3,3,5,,,0.0,,
Ptuj,2025-05-08 18:30:00,11.6,9.2,11.6,,,85,85,23,23,18,4,4,7,,,0.0,,
Ptuj,2025-05-08 19:00:00,10.9,8.8,11.0,,,87,86,41,41,40,6,6,11,,,0.0,,
Ptuj,2025-05-08 19:30:00,10.7,8.1,10.7,,,84,84,23,23,18,4,4,6,,,0.0,,
Ptuj,2025-05-08 20:00:00,10.7,8.3,10.7,,,85,85,21,21,22,2,2,4,,,0.0,,
Ptuj,2025-05-08 20:30:00,10.6,8.4,10.6,,,86,85,45,45,16,1,1,3,,,0.0,,
Ptuj,2025-05-08 21:00:00,10.4,8.2,10.5,,,86,86,150,150,168,1,1,2,,,0.0,,
Ptuj,2025-05-08 21:30:00,10.3,8.4,10.4,,,88,87,101,101,125,1,1,1,,,0.0,,
Ptuj,2025-05-08 22:00:00,10.2,8.8,10.3,,,91,91,248,248,240,3,3,6,,,0.0,,
Ptuj,2025-05-08 22:30:00,10.0,8.9,10.1,,,93,93,276,276,274,3,3,5,,,0.0,,
Ptuj,2025-05-08 23:00:00,9.8,8.7,9.8,,,93,93,245,245,244,4,4,5,,,0.0,,
Ptuj,2025-05-08 23:30:00,9.7,8.8,9.7,,,94,95,292,292,298,4,4,5,,,0.0,,
Ptuj,2025-05-09 00:00:00,9.6,8.8,9.6,,,95,95,271,271,310,2,2,4,,,0.0,,
Ptuj,2025-05-09 00:30:00,9.8,8.9,9.8,,,94,94,214,214,213,4,4,6,,,0.0,,
Ptuj,2025-05-09 01:00:00,9.7,8.8,9.7,,,94,94,228,228,191,2,2,3,,,0.0,,
Ptuj,2025-05-09 01:30:00,9.7,8.8,9.7,,,94,94,347,347,348,2,2,3,,,0.0,,
Ptuj,2025-05-09 02:00:00,9.6,8.8,9.6,,,95,94,311,311,297,1,1,2,,,0.0,,
Ptuj,2025-05-09 02:30:00,9.5,8.4,9.5,,,93,93,183,183,219,0,0,1,,,0.0,,
Ptuj,2025-05-09 03:00:00,9.6,8.4,9.5,,,92,92,215,215,198,2,2,4,,,0.0,,
Ptuj,2025-05-09 03:30:00,9.7,8.6,9.7,,,93,93,204,204,211,3,3,5,,,0.0,,
Ptuj,2025-05-09 04:00:00,9.6,8.7,9.6,,,94,94,161,161,204,1,1,4,,,0.0,,
Ptuj,2025-05-09 04:30:00,9.4,8.5,9.4,,,94,94,251,251,227,1,1,2,,,0.0,,
Ptuj,2025-05-09 05:00:00,9.4,8.6,9.4,,,95,95,284,284,270,2,2,2,,,0.0,,
Ptuj,2025-05-09 05:30:00,9.2,8.4,9.2,,,95,95,287,287,278,2,2,3,,,0.0,,
Ptuj,2025-05-09 06:00:00,9.2,8.1,9.2,,,93,94,304,304,307,4,4,5,,,0.0,,
Ptuj,2025-05-09 06:30:00,9.3,8.1,9.3,,,92,91,208,208,214,2,2,3,,,0.0,,
Ptuj,2025-05-09 07:00:00,9.7,8.3,9.5,,,91,90,288,288,303,2,2,3,,,0.0,,
Ptuj,2025-05-09 07:30:00,10.1,7.5,10.0,,,84,86,310,310,316,2,2,4,,,0.0,,
Ptuj,2025-05-09 08:00:00,10.1,4.3,10.2,,,67,74,24,24,24,5,5,14,,,0.0,,
Ptuj,2025-05-09 08:30:00,10.1,3.2,10.1,,,62,63,44,44,60,5,5,10,,,0.0,,
Ptuj,2025-05-09 09:00:00,10.1,2.7,10.1,,,60,61,26,26,21,7,7,12,,,0.0,,
Ptuj,2025-05-09 09:30:00,10.5,3.3,10.4,,,61,59,34,34,54,6,6,9,,,0.0,,
Ptuj,2025-05-09 10:00:00,10.8,2.1,10.7,,,55,57,38,38,35,5,5,8,,,0.0,,
Ptuj,2025-05-09 10:30:00,11.7,2.7,11.3,,,54,55,50,50,44,7,7,12,,,0.0,,
Ptuj,2025-05-09 11:00:00,12.5,1.8,12.3,,,48,52,33,33,49,4,4,11,,,0.0,,
Ptuj,2025-05-09 11:30:00,13.1,4.0,12.8,,,54,54,8,8,358,6,6,12,,,0.0,,
Ptuj,2025-05-09 12:00:00,13.6,2.8,13.4,,,48,49,2,2,341,5,5,12,,,0.0,,
Ptuj,2025-05-09 12:30:00,13.3,2.8,13.3,,,49,49,12,12,330,9,9,16,,,0.0,,
Ptuj,2025-05-09 13:00:00,14.0,4.0,13.8,,,51,50,358,358,356,8,8,16,,,0.0,,
Ptuj,2025-05-09 13:30:00,14.1,4.4,14.2,,,52,49,357,357,350,11,11,22,,,0.0,,
Ptuj,2025-05-09 14:00:00,14.3,2.6,14.1,,,45,48,2,2,6,9,9,16,,,0.0,,
Ptuj,2025-05-09 14:30:00,14.1,3.9,14.1,,,50,47,34,34,29,7,7,16,,,0.0,,
Ptuj,2025-05-09 15:00:00,13.9,3.1,14.0,,,48,50,16,16,22,7,7,13,,,0.0,,
Ptuj,2025-05-09 15:30:00,14.6,4.9,14.4,,,52,48,26,26,14,6,6,16,,,0.0,,
Ptuj,2025-05-09 16:00:00,14.8,3.0,14.8,,,45,45,45,45,38,7,7,13,,,0.0,,
Ptuj,2025-05-09 16:30:00,14.4,4.1,14.5,,,50,47,18,18,38,6,6,14,,,0.0,,
Ptuj,2025-05-09 17:00:00,14.1,4.1,14.0,,,51,47,21,21,25,7,7,13,,,0.0,,
Ptuj,2025-05-09 17:30:00,13.8,3.3,13.8,,,49,49,20,20,358,7,7,12,,,0.0,,
Ptuj,2025-05-09 18:00:00,14.1,3.0,14.0,,,47,49,38,38,86,6,6,13,,,0.0,,
Ptuj,2025-05-09 18:30:00,13.9,2.5,13.9,,,46,48,26,26,22,6,6,11,,,0.0,,
Ptuj,2025-05-09 19:00:00,13.2,4.4,13.2,,,55,51,334,334,330,5,5,9,,,0.0,,
Ptuj,2025-05-09 19:30:00,12.9,5.1,13.1,,,59,57,326,326,327,5,5,8,,,0.0,,
Ptuj,2025-05-09 20:00:00,12.2,3.7,12.3,,,56,56,9,9,2,9,9,16,,,0.0,,
Ptuj,2025-05-09 20:30:00,11.7,3.5,11.8,,,57,58,15,15,17,6,6,12,,,0.0,,
Ptuj,2025-05-09 21:00:00,11.5,3.5,11.5,,,58,59,5,5,353,5,5,9,,,0.0,,
Ptuj,2025-05-09 21:30:00,11.2,3.5,11.2,,,59,58,2,2,23,5,5,10,,,0.0,,
Ptuj,2025-05-09 22:00:00,10.9,3.2,10.9,,,59,60,7,7,353,5,5,10,,,0.0,,
Ptuj,2025-05-09 22:30:00,11.0,4.0,10.9,,,62,62,276,276,278,7,7,9,,,0.0,,
Ptuj,2025-05-09 23:00:00,10.5,6.3,10.5,,,75,72,314,314,313,5,5,6,,,0.0,,
Ptuj,2025-05-09 23:30:00,10.5,4.4,10.5,,,66,67,223,223,244,2,2,4,,,0.0,,
Ptuj,2025-05-10 00:00:00,10.2,6.5,10.3,,,78,73,312,312,308,2,2,3,,,0.0,,
Ptuj,2025-05-10 00:30:00,10.1,4.9,10.1,,,70,71,275,275,345,1,1,5,,,0.0,,
Ptuj,2025-05-10 01:00:00,10.6,4.7,10.4,,,67,68,332,332,333,9,9,16,,,0.0,,
Ptuj,2025-05-10 01:30:00,10.5,5.1,10.5,,,69,69,332,332,329,10,10,15,,,0.0,,
Ptuj,2025-05-10 02:00:00,10.7,5.1,10.7,,,68,67,333,333,323,11,11,17,,,0.0,,
Ptuj,2025-05-10 02:30:00,10.5,5.3,10.5,,,70,70,335,335,329,9,9,13,,,0.0,,
Ptuj,2025-05-10 03:00:00,10.3,5.5,10.3,,,72,72,332,332,323,8,8,11,,,0.0,,
Ptuj,2025-05-10 03:30:00,10.1,5.3,10.1,,,72,72,345,345,336,6,6,12,,,0.0,,
Ptuj,2025-05-10 04:00:00,9.9,5.5,10.0,,,74,73,301,301,319,4,4,7,,,0.0,,
Ptuj,2025-05-10 04:30:00,9.5,5.3,9.7,,,75,74,264,264,222,2,2,3,,,0.0,,
Ptuj,2025-05-10 05:00:00,8.2,5.7,8.4,,,84,83,311,311,284,2,2,4,,,0.0,,
Ptuj,2025-05-10 05:30:00,8.2,6.2,8.2,,,87,87,261,261,272,3,3,4,,,0.0,,
Ptuj,2025-05-10 06:00:00,8.0,6.5,8.0,,,90,90,300,300,293,2,2,3,,,0.0,,
Ptuj,2025-05-10 06:30:00,8.4,6.7,8.3,,,89,89,280,280,284,1,1,2,,,0.0,,
Ptuj,2025-05-10 07:00:00,9.2,6.3,9.1,,,82,83,291,291,300,2,2,4,,,0.0,,
Ptuj,2025-05-10 07:30:00,9.8,5.4,9.7,,,74,75,164,164,94,1,1,2,,,0.0,,
Ptuj,2025-05-10 08:00:00,10.7,4.0,10.6,,,63,63,55,55,39,1,1,3,,,0.0,,
Ptuj,2025-05-10 08:30:00,11.4,2.4,11.3,,,54,55,131,131,126,2,2,4,,,0.0,,
Ptuj,2025-05-10 09:00:00,11.7,1.1,11.7,,,48,46,81,81,93,5,5,10,,,0.0,,
Ptuj,2025-05-10 09:30:00,12.5,-0.4,12.7,,,41,46,37,37,43,3,3,8,,,0.0,,
Ptuj,2025-05-10 10:00:00,13.4,1.7,13.4,,,45,44,14,14,9,3,3,7,,,0.0,,
Ptuj,2025-05-10 10:30:00,13.8,1.5,13.4,,,43,42,241,241,314,3,3,7,,,0.0,,
Ptuj,2025-05-10 11:00:00,14.6,1.9,14.6,,,42,42,332,332,325,4,4,9,,,0.0,,
Ptuj,2025-05-10 11:30:00,14.9,2.8,14.6,,,44,40,294,294,290,5,5,10,,,0.0,,
Ptuj,2025-05-10 12:00:00,15.7,1.1,15.6,,,37,39,338,338,198,4,4,9,,,0.0,,
Ptuj,2025-05-10 12:30:00,15.7,0.7,15.7,,,36,37,69,69,110,6,6,13,,,0.0,,
Ptuj,2025-05-10 13:00:00,16.6,1.5,16.2,,,36,37,353,353,320,5,5,10,,,0.0,,
Ptuj,2025-05-10 13:30:00,16.4,1.3,16.2,,,36,34,85,85,149,5,5,11,,,0.0,,
Ptuj,2025-05-10 14:00:00,16.8,1.3,16.5,,,35,36,27,27,16,4,4,10,,,0.0,,
Ptuj,2025-05-10 14:30:00,17.5,1.9,17.8,,,35,36,259,259,301,4,4,10,,,0.0,,
Ptuj,2025-05-10 15:00:00,17.8,2.6,17.8,,,36,37,80,80,89,8,8,14,,,0.0,,
Ptuj,2025-05-10 15:30:00,17.6,2.0,17.7,,,35,35,68,68,45,6,6,11,,,0.0,,
Ptuj,2025-05-10 16:00:00,18.4,2.7,18.3,,,35,36,13,13,14,4,4,8,,,0.0,,
Ptuj,2025-05-10 16:30:00,18.5,2.8,18.4,,,35,34,354,354,360,4,4,8,,,0.0,,
Ptuj,2025-05-10 17:00:00,18.4,2.7,18.3,,,35,33,250,250,211,5,5,11,,,0.0,,
Ptuj,2025-05-10 17:30:00,18.4,2.7,18.2,,,35,35,2,2,345,4,4,8,,,0.0,,
Ptuj,2025-05-10 18:00:00,19.0,2.4,18.6,,,33,34,211,211,205,3,3,7,,,0.0,,
Ptuj,2025-05-10 18:30:00,18.7,3.0,18.4,,,35,34,310,310,307,3,3,5,,,0.0,,
Ptuj,2025-05-10 19:00:00,17.9,3.8,18.1,,,39,36,348,348,20,5,5,8,,,0.0,,
Ptuj,2025-05-10 19:30:00,17.3,3.2,17.5,,,39,38,83,83,88,4,4,7,,,0.0,,
Ptuj,2025-05-10 20:00:00,16.3,3.7,16.6,,,43,42,82,82,89,2,2,4,,,0.0,,
Ptuj,2025-05-10 20:30:00,14.1,5.0,14.5,,,54,55,21,21,10,1,1,2,,,0.0,,
Ptuj,2025-05-10 21:00:00,12.1,5.3,12.3,,,63,65,92,92,88,3,3,5,,,0.0,,
Ptuj,2025-05-10 21:30:00,11.0,6.4,11.2,,,73,70,299,299,195,1,1,2,,,0.0,,
Ptuj,2025-05-10 22:00:00,10.0,6.5,10.2,,,79,78,181,181,192,1,1,3,,,0.0,,
Ptuj,2025-05-10 22:30:00,8.9,6.5,9.1,,,85,84,200,200,198,2,2,4,,,0.0,,
Ptuj,2025-05-10 23:00:00,8.6,7.1,8.5,,,90,90,284,284,258,2,2,3,,,0.0,,
Ptuj,2025-05-10 23:30:00,7.8,6.4,7.9,,,91,90,186,186,204,1,1,2,,,0.0,,
Ptuj,2025-05-11 00:00:00,7.3,6.1,7.4,,,92,92,296,296,329,2,2,4,,,0.0,,
Ptuj,2025-05-11 00:30:00,6.9,6.0,7.0,,,94,93,280,280,291,3,3,4,,,0.0,,
Ptuj,2025-05-11 01:00:00,6.4,5.4,6.5,,,93,93,278,278,285,2,2,3,,,0.0,,
Ptuj,2025-05-11 01:30:00,6.0,5.1,6.1,,,94,94,286,286,282,2,2,2,,,0.0,,
Ptuj,2025-05-11 02:00:00,5.6,4.9,5.5,,,95,95,291,291,297,4,4,4,,,0.0,,
Ptuj,2025-05-11 02:30:00,5.9,5.3,5.7,,,96,96,281,281,271,3,3,4,,,0.0,,
Ptuj,2025-05-11 03:00:00,5.0,4.3,5.3,,,95,96,301,301,293,3,3,5,,,0.0,,
Ptuj,2025-05-11 03:30:00,4.9,4.3,5.0,,,96,96,294,294,288,3,3,4,,,0.0,,
Ptuj,2025-05-11 04:00:00,4.8,4.2,4.8,,,96,96,276,276,278,3,3,4,,,0.0,,
Ptuj,2025-05-11 04:30:00,4.6,4.2,4.6,,,97,96,236,236,236,1,1,2,,,0.0,,
Ptuj,2025-05-11 05:00:00,4.2,3.6,4.3,,,96,96,287,287,272,2,2,3,,,0.0,,
Ptuj,2025-05-11 05:30:00,5.1,4.7,5.0,,,97,97,240,240,224,3,3,4,,,0.0,,
Ptuj,2025-05-11 06:00:00,4.3,3.7,4.5,,,96,96,335,335,316,3,3,5,,,0.0,,
Ptuj,2025-05-11 06:30:00,5.5,5.2,5.3,,,98,97,318,318,324,3,3,4,,,0.0,,
Ptuj,2025-05-11 07:00:00,6.8,6.2,6.7,,,96,95,245,245,241,4,4,6,,,0.0,,
Ptuj,2025-05-11 07:30:00,8.3,6.6,8.0,,,89,90,287,287,280,6,6,8,,,0.0,,
Ptuj,2025-05-11 08:00:00,10.1,7.0,9.8,,,81,82,288,288,270,6,6,9,,,0.0,,
Ptuj,2025-05-11 08:30:00,12.0,6.9,11.8,,,71,73,208,208,199,5,5,11,,,0.0,,
Ptuj,2025-05-11 09:00:00,13.7,7.7,13.5,,,67,65,333,333,332,3,3,7,,,0.0,,
Ptuj,2025-05-11 09:30:00,15.4,8.2,15.0,,,62,62,317,317,212,3,3,5,,,0.0,,
Ptuj,2025-05-11 10:00:00,16.7,8.2,16.7,,,57,58,233,233,295,4,4,9,,,0.0,,
Ptuj,2025-05-11 10:30:00,17.9,7.9,17.4,,,52,52,155,155,211,3,3,8,,,0.0,,
Ptuj,2025-05-11 11:00:00,18.1,6.3,18.2,,,46,47,210,210,214,4,4,9,,,0.0,,
Ptuj,2025-05-11 11:30:00,19.2,7.9,18.9,,,48,47,30,30,48,3,3,8,,,0.0,,
Ptuj,2025-05-11 12:00:00,19.0,6.8,19.0,,,45,47,69,69,88,7,7,13,,,0.0,,
Ptuj,2025-05-11 12:30:00,19.8,8.5,19.7,,,48,44,78,78,54,6,6,13,,,0.0,,
Ptuj,2025-05-11 13:00:00,19.5,5.6,19.7,,,40,40,141,141,133,7,7,16,,,0.0,,
Ptuj,2025-05-11 13:30:00,20.5,7.8,20.3,,,44,43,83,83,56,8,8,16,,,0.0,,
Ptuj,2025-05-11 14:00:00,19.9,7.0,19.7,,,43,43,88,88,102,10,10,16,,,0.0,,
Ptuj,2025-05-11 14:30:00,20.1,6.5,20.1,,,41,43,46,46,115,5,5,11,,,0.0,,
Ptuj,2025-05-11 15:00:00,19.4,5.5,19.7,,,40,40,84,84,97,8,8,15,,,0.0,,
Ptuj,2025-05-11 15:30:00,19.4,5.5,19.4,,,40,40,98,98,100,10,10,16,,,0.0,,
Ptuj,2025-05-11 16:00:00,20.7,6.3,20.7,,,39,40,26,26,60,5,5,12,,,0.0,,
Ptuj,2025-05-11 16:30:00,19.9,6.3,19.6,,,41,42,66,66,51,9,9,20,,,0.0,,
Ptuj,2025-05-11 17:00:00,20.1,7.2,20.0,,,43,42,58,58,31,10,10,20,,,0.0,,
Ptuj,2025-05-11 17:30:00,19.5,6.9,19.5,,,44,43,52,52,60,10,10,19,,,0.0,,
Ptuj,2025-05-11 18:00:00,19.2,6.7,19.3,,,44,43,60,60,59,9,9,18,,,0.0,,
Ptuj,2025-05-11 18:30:00,18.6,6.8,18.7,,,46,45,53,53,26,11,11,23,,,0.0,,
Ptuj,2025-05-11 19:00:00,17.7,6.3,17.8,,,47,48,60,60,63,10,10,19,,,0.0,,
Ptuj,2025-05-11 19:30:00,17.2,6.4,17.2,,,49,49,57,57,57,7,7,15,,,0.0,,
Ptuj,2025-05-11 20:00:00,16.0,6.4,16.2,,,53,52,44,44,19,6,6,11,,,0.0,,
Ptuj,2025-05-11 20:30:00,15.0,6.3,15.1,,,56,56,41,41,48,6,6,12,,,0.0,,
Ptuj,2025-05-11 21:00:00,14.9,6.2,14.9,,,56,56,31,31,18,8,8,13,,,0.0,,
Ptuj,2025-05-11 21:30:00,14.5,5.6,14.6,,,55,56,35,35,19,7,7,14,,,0.0,,
Ptuj,2025-05-11 22:00:00,14.1,5.7,14.2,,,57,57,37,37,52,4,4,8,,,0.0,,
Ptuj,2025-05-11 22:30:00,13.7,6.1,13.8,,,60,60,21,21,17,4,4,8,,,0.0,,
Ptuj,2025-05-11 23:00:00,13.3,6.9,13.3,,,65,67,294,294,277,2,2,4,,,0.0,,
Ptuj,2025-05-11 23:30:00,12.8,8.1,12.9,,,73,71,306,306,287,4,4,6,,,0.0,,
Ptuj,2025-05-12 00:00:00,12.8,7.9,12.7,,,72,73,259,259,329,1,1,3,,,0.0,,
Ptuj,2025-05-12 00:30:00,12.4,9.1,12.4,,,80,81,284,284,278,4,4,5,,,0.0,,
Ptuj,2025-05-12 01:00:00,12.5,7.8,12.5,,,73,72,267,267,319,2,2,3,,,0.0,,
Ptuj,2025-05-12 01:30:00,12.2,8.9,12.2,,,80,82,297,297,299,4,4,5,,,0.0,,
Ptuj,2025-05-12 02:00:00,12.0,8.7,12.1,,,80,80,297,297,305,2,2,3,,,0.0,,
Ptuj,2025-05-12 02:30:00,11.4,8.6,11.4,,,83,84,285,285,288,3,3,5,,,0.0,,
Ptuj,2025-05-12 03:00:00,11.5,8.5,11.6,,,82,83,337,337,358,1,1,2,,,0.0,,
Ptuj,2025-05-12 03:30:00,11.2,8.6,11.3,,,84,83,296,296,352,2,2,4,,,0.0,,
Ptuj,2025-05-12 04:00:00,11.0,9.3,10.9,,,89,87,305,305,306,4,4,5,,,0.0,,
Ptuj,2025-05-12 04:30:00,10.7,7.6,10.9,,,81,79,89,89,85,2,2,3,,,0.0,,
Ptuj,2025-05-12 05:00:00,9.7,7.6,9.8,,,87,87,272,272,257,2,2,3,,,0.0,,
Ptuj,2025-05-12 05:30:00,8.8,7.3,8.9,,,90,90,324,324,331,2,2,4,,,0.0,,
Ptuj,2025-05-12 06:00:00,9.1,7.9,8.9,,,92,91,187,187,179,2,2,3,,,0.0,,
Ptuj,2025-05-12 06:30:00,9.6,8.4,9.5,,,92,92,280,280,328,1,1,3,,,0.0,,
Ptuj,2025-05-12 07:00:00,10.5,8.8,10.3,,,89,90,315,315,313,2,2,3,,,0.0,,
Ptuj,2025-05-12 07:30:00,11.5,6.4,11.3,,,71,75,18,18,21,5,5,10,,,0.0,,
Ptuj,2025-05-12 08:00:00,12.4,7.5,12.3,,,72,71,22,22,22,4,4,9,,,0.0,,
Ptuj,2025-05-12 08:30:00,13.2,7.9,12.9,,,70,72,21,21,23,5,5,9,,,0.0,,
Ptuj,2025-05-12 09:00:00,13.3,7.3,13.4,,,67,68,25,25,32,8,8,14,,,0.0,,
Ptuj,2025-05-12 09:30:00,12.8,7.1,12.8,,,68,68,20,20,13,8,8,13,,,0.0,,
Ptuj,2025-05-12 10:00:00,13.2,7.2,13.1,,,67,68,1,1,359,7,7,13,,,0.0,,
Ptuj,2025-05-12 10:30:00,13.1,6.9,13.1,,,66,67,6,6,21,9,9,20,,,0.0,,
Ptuj,2025-05-12 11:00:00,12.5,6.8,12.5,,,68,67,16,16,26,7,7,14,,,0.0,,
Ptuj,2025-05-12 11:30:00,11.9,6.6,11.9,,,70,70,10,10,22,7,7,15,,,0.0,,
Ptuj,2025-05-12 12:00:00,12.1,7.0,12.0,,,71,70,14,14,24,8,8,17,,,0.0,,
Ptuj,2025-05-12 12:30:00,12.4,7.3,12.4,,,71,71,353,353,342,7,7,14,,,0.0,,
Ptuj,2025-05-12 13:00:00,12.7,7.6,12.6,,,71,71,22,22,14,7,7,13,,,0.0,,
Ptuj,2025-05-12 13:30:00,13.4,7.6,13.3,,,68,69,350,350,357,6,6,11,,,0.0,,
Ptuj,2025-05-12 14:00:00,14.2,7.5,14.1,,,64,67,29,29,28,7,7,20,,,0.0,,
